File,Number of Threads/Processes,N,Sum,Time Taken
Baseline,1,10000000000,-5340232226128654848,27.981661
Baseline,1,10000000000,-5340232226128654848,27.989161
Baseline,1,10000000000,-5340232226128654848,27.965371
Baseline,1,10000000000,-5340232226128654848,27.950960
Baseline,1,10000000000,-5340232226128654848,27.862785
Baseline,1,10000000000,-5340232226128654848,27.883460
Baseline,1,10000000000,-5340232226128654848,27.887938
Baseline,1,10000000000,-5340232226128654848,27.893465
Baseline,1,10000000000,-5340232226128654848,27.941710
Baseline,1,10000000000,-5340232226128654848,27.876734
Baseline,1,10000000000,-5340232226128654848,27.836683
Baseline,1,10000000000,-5340232226128654848,27.898313
Baseline,1,10000000000,-5340232226128654848,27.859444
Baseline,1,10000000000,-5340232226128654848,27.847791
Baseline,1,10000000000,-5340232226128654848,27.956065
Baseline,1,10000000000,-5340232226128654848,27.887892
Baseline,1,10000000000,-5340232226128654848,26.942550
Baseline,1,10000000000,-5340232226128654848,26.796011
Baseline,1,10000000000,-5340232226128654848,26.870399
Baseline,1,10000000000,-5340232226128654848,26.953996
Baseline,1,10000000000,-5340232226128654848,26.946039
Baseline,1,10000000000,-5340232226128654848,27.010696
Baseline,1,10000000000,-5340232226128654848,27.068706
Baseline,1,10000000000,-5340232226128654848,27.014483
Baseline,1,10000000000,-5340232226128654848,26.775692
Baseline,1,10000000000,-5340232226128654848,27.249698
Baseline,1,10000000000,-5340232226128654848,27.107007
Baseline,1,10000000000,-5340232226128654848,27.051687
Baseline,1,10000000000,-5340232226128654848,27.079681
Baseline,1,10000000000,-5340232226128654848,26.683976
Baseline,1,10000000000,-5340232226128654848,27.261036
Baseline,1,10000000000,-5340232226128654848,27.161681
Baseline,1,10000000000,-5340232226128654848,27.119011
Baseline,1,10000000000,-5340232226128654848,27.089552
Baseline,1,10000000000,-5340232226128654848,27.140827
Baseline,1,10000000000,-5340232226128654848,27.638834
Baseline,1,10000000000,-5340232226128654848,26.962730
Baseline,1,10000000000,-5340232226128654848,27.171656
Baseline,1,10000000000,-5340232226128654848,26.790961
Baseline,1,10000000000,-5340232226128654848,27.817250
Baseline,1,10000000000,-5340232226128654848,27.569495
Baseline,1,10000000000,-5340232226128654848,26.522494
Baseline,1,10000000000,-5340232226128654848,26.764557
Baseline,1,10000000000,-5340232226128654848,26.759437
Baseline,1,10000000000,-5340232226128654848,26.784871
Baseline,1,10000000000,-5340232226128654848,26.850930
Baseline,1,10000000000,-5340232226128654848,26.837419
Baseline,1,10000000000,-5340232226128654848,26.913917
Baseline,1,10000000000,-5340232226128654848,26.875161
Baseline,1,10000000000,-5340232226128654848,27.861992
Baseline,1,10000000000,-5340232226128654848,27.559938
Baseline,1,10000000000,-5340232226128654848,26.611957
Baseline,1,10000000000,-5340232226128654848,27.850838
Baseline,1,10000000000,-5340232226128654848,27.637592
Baseline,1,10000000000,-5340232226128654848,27.605154
Baseline,1,10000000000,-5340232226128654848,27.457573
Baseline,1,10000000000,-5340232226128654848,27.802834
Baseline,1,10000000000,-5340232226128654848,27.829739
Baseline,1,10000000000,-5340232226128654848,27.805401
Baseline,1,10000000000,-5340232226128654848,27.698219
Baseline,1,10000000000,-5340232226128654848,27.704429
Multithreading,2,10000000000,-5340232226128654848,12.764869
Multithreading,2,10000000000,-5340232226128654848,13.032290
Multithreading,2,10000000000,-5340232226128654848,13.196034
Multithreading,2,10000000000,-5340232226128654848,13.277251
Multithreading,2,10000000000,-5340232226128654848,13.312769
Multithreading,2,10000000000,-5340232226128654848,13.282577
Multithreading,2,10000000000,-5340232226128654848,13.197371
Multithreading,2,10000000000,-5340232226128654848,13.251204
Multithreading,2,10000000000,-5340232226128654848,13.275348
Multithreading,2,10000000000,-5340232226128654848,13.256946
Multithreading,2,10000000000,-5340232226128654848,13.232933
Multithreading,2,10000000000,-5340232226128654848,13.143960
Multithreading,2,10000000000,-5340232226128654848,13.262285
Multithreading,2,10000000000,-5340232226128654848,13.278920
Multithreading,2,10000000000,-5340232226128654848,13.279428
Multithreading,2,10000000000,-5340232226128654848,13.284751
Multithreading,2,10000000000,-5340232226128654848,13.303668
Multithreading,2,10000000000,-5340232226128654848,13.269877
Multithreading,2,10000000000,-5340232226128654848,13.292303
Multithreading,2,10000000000,-5340232226128654848,13.288696
Multithreading,2,10000000000,-5340232226128654848,13.292610
Multithreading,2,10000000000,-5340232226128654848,13.279924
Multithreading,2,10000000000,-5340232226128654848,13.246439
Multithreading,2,10000000000,-5340232226128654848,13.282533
Multithreading,2,10000000000,-5340232226128654848,13.303447
Multithreading,2,10000000000,-5340232226128654848,13.275544
Multithreading,2,10000000000,-5340232226128654848,13.331804
Multithreading,2,10000000000,-5340232226128654848,13.283181
Multithreading,2,10000000000,-5340232226128654848,13.274314
Multithreading,2,10000000000,-5340232226128654848,13.313392
Multithreading,2,10000000000,-5340232226128654848,13.269891
Multithreading,2,10000000000,-5340232226128654848,13.270150
Multithreading,2,10000000000,-5340232226128654848,13.301224
Multithreading,2,10000000000,-5340232226128654848,13.301011
Multithreading,2,10000000000,-5340232226128654848,13.297357
Multithreading,2,10000000000,-5340232226128654848,13.310999
Multithreading,2,10000000000,-5340232226128654848,13.309960
Multithreading,2,10000000000,-5340232226128654848,13.301486
Multithreading,2,10000000000,-5340232226128654848,13.316477
Multithreading,2,10000000000,-5340232226128654848,13.317880
Multithreading,2,10000000000,-5340232226128654848,13.332903
Multithreading,2,10000000000,-5340232226128654848,13.264411
Multithreading,2,10000000000,-5340232226128654848,13.308997
Multithreading,2,10000000000,-5340232226128654848,13.294696
Multithreading,2,10000000000,-5340232226128654848,13.279712
Multithreading,2,10000000000,-5340232226128654848,13.300823
Multithreading,2,10000000000,-5340232226128654848,13.305569
Multithreading,2,10000000000,-5340232226128654848,13.306808
Multithreading,2,10000000000,-5340232226128654848,13.318791
Multithreading,2,10000000000,-5340232226128654848,13.327005
Multithreading,2,10000000000,-5340232226128654848,13.318509
Multithreading,2,10000000000,-5340232226128654848,13.336179
Multithreading,2,10000000000,-5340232226128654848,13.299720
Multithreading,2,10000000000,-5340232226128654848,13.381485
Multithreading,2,10000000000,-5340232226128654848,13.501566
Multithreading,2,10000000000,-5340232226128654848,13.355857
Multithreading,2,10000000000,-5340232226128654848,13.326669
Multithreading,2,10000000000,-5340232226128654848,13.336985
Multithreading,2,10000000000,-5340232226128654848,13.324635
Multithreading,2,10000000000,-5340232226128654848,13.288792
Multithreading,2,10000000000,-5340232226128654848,13.325439
Multithreading,2,10000000000,-5340232226128654848,13.320886
Multithreading,2,10000000000,-5340232226128654848,13.319145
Multithreading,2,10000000000,-5340232226128654848,13.385982
Multithreading,2,10000000000,-5340232226128654848,13.342414
Multithreading,2,10000000000,-5340232226128654848,13.349392
Multithreading,2,10000000000,-5340232226128654848,13.346890
Multithreading,2,10000000000,-5340232226128654848,13.348368
Multithreading,2,10000000000,-5340232226128654848,13.330763
Multithreading,2,10000000000,-5340232226128654848,13.347233
Multithreading,2,10000000000,-5340232226128654848,13.401159
Multithreading,2,10000000000,-5340232226128654848,13.367659
Multithreading,2,10000000000,-5340232226128654848,13.311017
Multithreading,2,10000000000,-5340232226128654848,13.303599
Multithreading,2,10000000000,-5340232226128654848,13.356550
Multithreading,2,10000000000,-5340232226128654848,13.357939
Multithreading,2,10000000000,-5340232226128654848,13.358941
Multithreading,2,10000000000,-5340232226128654848,13.328216
Multithreading,2,10000000000,-5340232226128654848,13.304222
Multithreading,2,10000000000,-5340232226128654848,13.345708
Multithreading,2,10000000000,-5340232226128654848,13.361035
Multithreading,2,10000000000,-5340232226128654848,13.341349
Multithreading,2,10000000000,-5340232226128654848,13.367064
Multithreading,2,10000000000,-5340232226128654848,13.313817
Multithreading,2,10000000000,-5340232226128654848,13.361314
Multithreading,2,10000000000,-5340232226128654848,13.328800
Multithreading,2,10000000000,-5340232226128654848,13.343953
Multithreading,2,10000000000,-5340232226128654848,13.327311
Multithreading,2,10000000000,-5340232226128654848,13.320205
Multithreading,2,10000000000,-5340232226128654848,13.344240
Multithreading,2,10000000000,-5340232226128654848,13.357331
Multithreading,2,10000000000,-5340232226128654848,13.387633
Multithreading,2,10000000000,-5340232226128654848,13.349758
Multithreading,2,10000000000,-5340232226128654848,13.358461
Multithreading,2,10000000000,-5340232226128654848,13.329089
Multithreading,2,10000000000,-5340232226128654848,13.307505
Multithreading,2,10000000000,-5340232226128654848,13.325710
Multithreading,2,10000000000,-5340232226128654848,13.337807
Multithreading,2,10000000000,-5340232226128654848,13.384902
Multithreading,2,10000000000,-5340232226128654848,13.329529
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.386877
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.518654
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.422524
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.511741
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.460047
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.541802
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.510027
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.432252
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.445622
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.828693
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.659902
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.552270
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.639102
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.447150
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.733418
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.548820
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.707601
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.517426
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.664148
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.534063
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.580957
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.801807
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.683917
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.344607
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.749490
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.197529
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.305820
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.519957
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.537413
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.451024
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.423550
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.464523
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.470061
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.477636
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.466868
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.411130
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.486442
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.340401
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.453427
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.363742
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.491468
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.389072
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.535887
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.393905
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.464566
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.490948
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.428873
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.412487
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.530759
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.481113
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.493506
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.525282
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.400878
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.427209
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.477883
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.424456
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.409932
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.579676
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.433220
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.547084
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.370752
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.497938
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.410659
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.459841
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.510818
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.529390
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.484494
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.539079
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.517383
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.846498
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.512580
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.807394
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.679551
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.740702
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.584902
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.619717
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.376664
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.571674
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.726375
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.612721
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.437858
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.692976
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.696115
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.464414
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.656222
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.565239
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.502913
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.497608
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.753121
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.442779
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.727220
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.483370
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.771350
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.432376
Multiprocessing_fork,2,10000000000,-5340232226128654848,13.732075
